,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Deeksha,"[2S, 7H]",[],fold,0,8,0,False,Initial Hand
1,Yike,"[8C, 6H]",[],call,0,11,2,True,Initial Hand
2,Zehan,"[AH, 6C]",[],call,0,0,2,True,Initial Hand
3,Zehan,"[AH, 6C]","[AD, 3D, QS]",raising,10,2,10,True,one pair
4,Shreyashi,"[AC, KH]","[AD, 3D, QS]",fold,0,10,0,False,one pair
5,Yike,"[8C, 6H]","[AD, 3D, QS]",fold,0,13,0,False,high card
