,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Zehan,"[6D, 6C]",[],raising,5,314,7,True,Initial Hand
1,Deeksha,"[QH, 3C]",[],fold,0,171,0,False,Initial Hand
2,Yike,"[AS, 2D]",[],fold,0,88,0,False,Initial Hand
3,Shreyashi,"[4S, 9D]",[],fold,0,50,0,False,Initial Hand
