,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Shreyashi,"[JC, 8H]",[],fold,0,8,0,False,Initial Hand
1,Deeksha,"[9D, 4S]",[],fold,0,8,0,False,Initial Hand
2,Yike,"[7S, 8S]",[],call,0,9,2,True,Initial Hand
3,Yike,"[7S, 8S]","[9C, 4D, JS]",fold,0,11,0,False,high card
4,Zehan,"[JH, 8D]","[9C, 4D, JS]",call,0,2,0,True,one pair
