,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Zehan,"[9S, QS]",[],call,0,0,2,True,Initial Hand
1,Shreyashi,"[8H, 3D]",[],fold,0,68,0,False,Initial Hand
2,Deeksha,"[2D, JC]",[],fold,0,202,0,False,Initial Hand
3,Yike,"[6C, 10D]","[9D, 10C, 9C]",call,0,70,0,True,two pairs
4,Zehan,"[9S, QS]","[9D, 10C, 9C]",raising,100,2,100,True,three of a kind
5,Yike,"[6C, 10D]","[9D, 10C, 9C]",fold,0,70,0,False,two pairs
