,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Zehan,"[3C, QD]",[],call,0,0,2,True,Initial Hand
1,Shreyashi,"[9C, KD]",[],fold,0,2000187,0,False,Initial Hand
2,Deeksha,"[AS, 6S]",[],fold,0,1000440,0,False,Initial Hand
3,Yike,"[6H, 4S]","[2D, 2H, JS]",fold,0,2000205,0,False,one pair
4,Zehan,"[3C, QD]","[2D, 2H, JS]",fold,0,2,0,False,one pair
