,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Yike,"[AC, KH]",[],raising,5,78,7,True,Initial Hand
1,Shreyashi,"[3S, 4D]",[],fold,0,48,0,False,Initial Hand
2,Zehan,"[4H, 5S]",[],fold,0,312,0,False,Initial Hand
3,Deeksha,"[10D, 9C]",[],call,0,163,7,True,Initial Hand
4,Deeksha,"[10D, 9C]","[3C, 2H, 7S]",fold,0,170,0,False,high card
5,Yike,"[AC, KH]","[3C, 2H, 7S]",fold,0,85,0,False,high card
