,player,hand,board,move,amount,past_bet,current_bet,in_game,best_hand
0,Deeksha,"[4C, 9C]",[],call,0,39,2,True,Initial Hand
1,Yike,"[6C, 3C]",[],fold,0,47,0,False,Initial Hand
2,Zehan,"[8S, 5S]",[],call,0,0,2,True,Initial Hand
3,Zehan,"[8S, 5S]","[QS, 5C, 7S]",fold,0,2,0,False,one pair
4,Shreyashi,"[5D, JC]","[QS, 5C, 7S]",fold,0,26,0,False,one pair
5,Deeksha,"[4C, 9C]","[QS, 5C, 7S]",raising,5,41,5,True,high card
6,Deeksha,"[4C, 9C]","[QS, 5C, 7S]",call,0,41,5,True,high card
